Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:867107ab3bcdf28b0914c0477b3ac05da2e7acf0b91fd7abfc5cb93701be8096	arm64	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.47.27.00
sha256:87163e777385bb6346d52193e96e81f89fda514360b33855a95ce9b12451b502	amd64	Windows	"Windows Server, version 1909"	5.0.100-preview.8	src/sdk/5.0/nanoserver-1909/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-17 13.41.00.00
sha256:872b94b1c6e5dc2b4deed4dedf7619c238a7a4af15ce1f32a9bb6164c2bd68a5	amd64	Windows	"Windows Server, version 1909"	2.1.17	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.59.19.00
sha256:8749c7be5b53c3781187327fdfd48477f938cd3cfa9805cdc5ce577bedb48e46	amd64	Windows	"Windows Server, version 2004"	5.0.100-preview.7	src/sdk/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-29 20.52.04.00
sha256:87dec907f54aa59186589293abcc1b797a6f5430b113a1d06b9218a288564e2a	amd64	Linux	Debian 9	2.1.19	src/aspnet/2.1/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.41.00
sha256:886e3ae32c16914c80a58b85abee85b3fe36ae8b785d6fef5fb49a774481f186	arm64	Linux	Alpine 3.11	5.0.0-preview.4	5.0/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.28.12.00
sha256:887393d73f19157e894cb6dd9c9e3ad76649869e49dcce44b4c2c34cc1aa71c0	arm32	Linux	Debian 10	5.0.0-preview.7	src/aspnet/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/aspnet	2020-06-30 00.27.44.00
sha256:8902f551b09670fefb9ce9065ae36b5a017b7c20ddb6693390042a6270e9464c	amd64	Linux	Ubuntu 20.04	2.1.18	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.20.54.00
sha256:89332c51f31838c92a6002ff4c4416bd8a99b0288543c66494088b126f7f0d24	arm32	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.27.37.00
sha256:8939f49cd2847fd17ab835252f0c63c049d08fb1f962e057e5976838dc22f68b	arm32	linux	Debian 10	5.0.0	5.0/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.24.00
sha256:89925f0678fbd0b258ce567c4811a66dd810660f08938dfbb13e7b85773c1b41	amd64	Linux	Debian 10	3.1.5	src/aspnet/3.1/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.58.00
sha256:899582d6fa3921bb2f3f2b0625c7e307508e69ee42c95023a4a18c1876572c8f	arm64	Linux	Debian 10	5.0.0-preview.8	src/aspnet/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.46.25.00
sha256:89fff4fe2fe42854a3fe3d601e91743353941c9dfb26265b68760dc85bf9d90d	amd64	Windows	Windows Server 2019	2.1.17	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.43.55.00
sha256:8a69008a9ff7ed1715099ffc9ef8d4ce3de61a119a5b018cbf18770239018abe	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.4	5.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.37.00
sha256:8ac725ac21472366bad41902a9207d3b6218d8fe0730134107b6571cbd9e4181	amd64	Linux	Alpine 3.11	5.0.0-preview.4	5.0/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.01.00
sha256:8b6c05a9698e5f16b4d7208d251115f0e1e552937b03e11e27f92be1770faf83	arm32	Linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.09.00
sha256:8bac3ac7136ec1e3e7ac5524b075c6d67ae8887ef02a3a40548b7bd2e883ecbe	arm64	Linux	Alpine 3.11	5.0.0-preview.4	5.0/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.39.37.00
sha256:8bb70d2dd16aa65d0d88717eed83ebefae3d94f41207f50cc212f77c23fe99f2	amd64	Windows	"Windows Server, version 1903"	2.1.19	src/runtime/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.49.00.00
sha256:8bc432e0e6f7bbbab2556079a9b1c4de935bb77f5571da6417c8f04a6f88e027	amd64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.12.00
sha256:8c01ab4ee525cb052f66060e23725a84bc34a27428f24deda004453d694551e5	arm32	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.47.38.00
sha256:8c703ef43a82e3fb8a727db79a495042eecdc98b3e172089ebe4c7eec2b2cbdd	arm64	Linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.53.16.00
sha256:8d5d2979df929a0e6f6a98bdb2ae42c08e860f0539d308cb040d0dc33b3ef9dd	amd64	Linux	Debian 9	2.1.18	2.1/aspnet/stretch-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 08.07.51.00
sha256:8d94e4df000014959e5de71844a8cdb6d81c8f0074e5cf34f8838b1acbea8d0d	arm32	Linux	Debian 10	5.0.0-preview.7	src/runtime-deps/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.07.25.00
sha256:8e05c87b46e29d74826545e67ea49073b4d30d0abe7ece702008c73142768a13	arm32	Linux	Debian 10	5.0.0-preview.8	src/runtime/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime	2020-08-17 13.36.59.00
sha256:8e0bde284b47b57a25a1075c75db9a1ec9227cc04af00667498fc4cf5e482ed2	amd64	Linux	Alpine 3.11	2.1.18	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.09.22.00
sha256:8e52c926a1c83abacd4b8a63617d2fb0627001074ad65976867d5aab8fec4f7b	amd64	linux	Alpine 3.10	3.1.3	3.1/aspnet/alpine3.10/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.18.00
sha256:8e68fbeb95b522e244e11e1f97c3c5be978e12fe0ecf0bffdb4289efc99d5fed	arm64	Linux	Ubuntu 20.04	3.1.5	src/runtime-deps/3.1/focal/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.32.00
sha256:8e7d573b21d92c6dec4a6cfcfdebadeee13caf6dca0835e31b4903909f7135df	amd64	Linux	Alpine 3.12	5.0.100-preview.8	src/sdk/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.02.45.00
sha256:8f25afa0c280db21944d5b7ec573528c3e7a30b4267abc6870a611b9cc4c255c	arm64	Linux	Debian 10	5.0.100-preview.8	src/sdk/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.06.25.00
sha256:8f7fb02051fb7d85a0e8adb7e946ad97f8446225114341f6b28336f23e9f65f1	arm32	Linux	Ubuntu 18.04	2.1.19	src/runtime/2.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.54.00
sha256:8fbc383ab66ce2772e5e898c944546b5624f0fef250a34675297af7c9a60e035	amd64	Linux	Ubuntu 20.04	5.0.0-preview.8	src/runtime/5.0/focal/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-13 21.45.25.00
sha256:90583d8e21b8b4d23657bf09078a4908b890526837cd103fd92947c211f0023c	amd64	Windows	Windows Server 2019	3.1.3	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.30.11.00
sha256:9091d5f087ecd066ae794209fdaa10d098bc6a0bd56fa36d1182be2b1c5722c0	amd64	Windows	Windows Server 2019	3.1.4	3.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-12 22.23.50.00
sha256:913d9484c0019a803b2ec470d35326b5e32fb138da69899d5a00636c2fd1a4c9	amd64	Linux	Alpine 3.12	2.1.19	src/aspnet/2.1/alpine3.12/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.27.19.00
sha256:91534c0faee16cc313e81c04eb172a3041f92fa2e23cdaec69283acc46116e53	amd64	Windows	"Windows Server, version 1903"	2.1.807	src/sdk/2.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.32.20.00
sha256:9158c310159a86c6b4401a9a98325be9097cfb6766e9cdd583f3281d8cf9c287	arm64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.08.48.00
sha256:918e4211efe161d15e18b96c3677b96957ce4f5c5f742ffc72911ad324844afd	arm64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime/5.0/alpine3.12/arm64v8/Dockerfile	dotnet/nightly/runtime	2020-06-30 00.29.52.00
sha256:9196e9f1f68435f458e3771567ef207659c9a30b32c51575c060c9c0ae6c5008	amd64	Windows	"Windows Server, version 1903"	3.1.301	src/sdk/3.1/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.52.26.00
sha256:91ffedc952c6013acb5b974f8ff9ae6a87fb81ce9e95b649252b1636a5aefc39	amd64	Windows	Windows Server 2019	2.1.18	2.1/runtime/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-05-15 21.36.21.00
sha256:9203fa548fac703950d584e030523b80806561ec529ff4e1d25de2c031504862	arm32	Linux	Ubuntu 18.04	2.1.19	src/aspnet/2.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.28.04.00
sha256:92082f63ab6fdfe0bd99c5a94e563b113675c1dfe9dd448837eb7418152da277	amd64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.49.00
sha256:923fc286f6dcdea2719144d55b5ac366e680f9b031a8ce269c02c06090111478	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.4	5.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 15.44.12.00
sha256:92dbe4c18f050d49645793a14502ae8a66cd35d439a57902ad02d76ba25e616e	arm32	Linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.05.58.00
sha256:93178024af66fde6b53317bc94b3011403a5bfa672e3f95086fdf7d9f52312d2	amd64	Linux	Ubuntu 20.04	3.1.5	src/aspnet/3.1/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-30 00.28.15.00
sha256:93514a043b029cfd578e793ab84ad08fdc05366d71a1716a66072c8efe41b52b	amd64	Linux	Ubuntu 20.04	2.1.807	src/sdk/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.48.47.00
sha256:936bd07e0478ea5bf160d7984bc6c9d65ccc87fc859043358227f50a34749d92	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.36.08.00
sha256:939682602ec4dd165970dc8810fd604b3775e52cb194de6c86cb67f7945882fb	arm64	Linux	Alpine 3.11	3.1.5	src/runtime/3.1/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/runtime	2020-06-30 00.27.15.00
sha256:93a3ab277e4e2999a8c6676d2930725ae0c75f2a4020cd4eead544a37d12e5a3	amd64	Windows	Windows Server 2019	2.1.807	src/sdk/2.1/nanoserver-1809/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.53.01.00
sha256:93af612668803f4704e3f654cee02c8b3f49aa1321ff4164427471ec597d5801	amd64	Linux	Ubuntu 20.04	5.0.100-preview.8	src/sdk/5.0/focal/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-18 13.03.19.00
sha256:9425cf6217edec7e420578d50d85a56562d0587434070499a078cbcf58cc12f5	amd64	Linux	Alpine 3.11	3.1.5	src/runtime-deps/3.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.47.14.00
sha256:943e54f4f2b93cf853fb9c7bbf3566cf58327a280853b25a7d84fe533c6c523e	amd64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.46.00
sha256:949d535dfcbdc1d43b94ca127acbee1f48123aa50b3242eb28cff21e22ab4aec	amd64	Windows	"Windows Server, version 1909"	3.1.3	3.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.34.00
sha256:95038dd557de8d0745ad7df9ca5800d973aded131b6af5fccbb234498c02aa88	amd64	linux	Debian 10	5.0.0	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.21.00
sha256:950e083c6bff67f987a30efddad3c0b88f58a5317a3750e000f0525c42b0458e	amd64	Windows	"Windows Server, version 2004"	5.0.0-preview.8	src/aspnet/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-13 21.45.02.00
sha256:9519cd982ed25cd9654630b821364847b5157a7251cc62efb549462d7f8cb88f	arm64	linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.15.00
sha256:95502ef09f24b59b7d590770dc11b29d240d79dd3cbc22653b75c6cde7620677	arm64	Linux	Debian 10	3.1.301	src/sdk/3.1/buster/arm64v8/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.47.45.00
sha256:957d54d2133cd6e7a7b70464db13d19e95eb3e346da4d72ee5a7f275642ae2b8	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-07 00.24.23.00
sha256:966f36abeb65c12ecb120da4c6281be8a5b3afb933256947b10ab71dec3ae622	amd64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.08.55.00
sha256:969c82512cb5ec3d99971a3707c02d389777a7d0a2287e3c96e92c558741d7a0	amd64	Windows	"Windows Server, version 2004"	5.0.100-preview.8	src/sdk/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.48.12.00
sha256:9747ad30a21fa19cf7300728b6db5da000a9ba2332c07a2141657d58e4a7e3db	arm32	Linux	Debian 10	3.1.4	3.1/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 04.09.36.00
sha256:978a4a48a1a9ca2ff9cc619ab6d940554f09a1d8d0f7d9e3efec9390f3d7acad	amd64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-27 15.29.06.00
sha256:97f6838f50a1e8e9f26056bf1496acf41c895a2f5cad0a924ba4979eaa12929a	amd64	Linux	Ubuntu 18.04	2.1.807	src/sdk/2.1/bionic/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.48.39.00
sha256:97fca5ddc415f389e3fcf0a020a2a7d975af6c3586a021ed2733be65774d12c8	amd64	Windows	"Windows Server, version 1909"	2.1.807	src/sdk/2.1/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/sdk	2020-06-29 20.53.14.00
sha256:980624df1ff1b52046d8b5e5db32de8ab6b9c74c24c4c74dbe2cd2c6ea202b50	arm32	Linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.37.00
sha256:98648c666713dc877ec587cc3c0c571176e5203c921bacd8e045e28a88f23167	amd64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.20.33.00
sha256:98c2801180552e477609a7812cfb7324d9f91199a697aa99175b2fef01d99db9	arm32	Linux	Debian 10	5.0.100-preview.8	src/sdk/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.46.27.00
sha256:993c8a39336c832fa38928edb94ff3dc778e9a27af93044e3306369da044e42a	amd64	Linux	Ubuntu 20.04	2.1.19	src/aspnet/2.1/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.47.54.00
sha256:99516a861965357bc1b756fdd97c3578421200926a05449ef937c5eaf65a1978	arm32	Linux	Debian 10	5.0.100-preview.7	src/sdk/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/sdk	2020-06-29 20.08.51.00
sha256:99ed954f4c7df8583bff1672607a0a5824999cbcdc40a1058d5e880f9fac8421	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.8	src/runtime/5.0/nanoserver-1903/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.15.00
sha256:9aa540bade58c4d23ed93d6469bf5629642882e237f0ca75f74210fdd483c109	arm64	Linux	Ubuntu 18.04	3.1.5	src/runtime-deps/3.1/bionic/arm64v8/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.48.51.00
sha256:9aa6b4f0bab9f80541aa229af2f26bd2a2dd4b208fa9aeeb6906ffc8743daf58	amd64	Linux	Debian 10	5.0.0-preview.4	5.0/aspnet/buster-slim/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.33.00
sha256:9ab6165b6ce44a9fa21b607a2739175c11c1d82332c93be503dfd4bb66567dd0	amd64	Linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.58.23.00
sha256:9ad00054832a5a1a563d3658ad5aa8c5e37d28f902f26514909d5ac6bac953db	amd64	Linux	Alpine 3.12	5.0.100-preview.8	src/sdk/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/sdk	2020-08-13 21.45.32.00
sha256:9b7e1289dfa74c7b78956408e83bb92264009322771fa5e3077f3aecdedc8657	arm32	Linux	Debian 10	5.0.0-preview.8	src/runtime-deps/5.0/buster-slim/arm32v7/Dockerfile	dotnet/nightly/runtime-deps	2020-08-13 21.44.54.00
sha256:9c30b0688f0762b511dfba41e3c4622d494647f9cb9fbf87cb8d7f6c540d9314	arm64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.20.30.00
sha256:9c532607af5b3a5bc43a27eabb7d37f6d44c8e2c875e6b01031bbae898a6348f	arm64	Linux	Ubuntu 18.04	3.1.4	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.38.55.00
sha256:9c62c399577f6df2b6dbcd669d9f1db49b5d83603e791659d980c5d8a7f5c577	amd64	Linux	Alpine 3.11	2.1.18	2.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-21 17.20.37.00
sha256:9cb2f7cc10f19609c3152bf82ac5b0fa55d302d24992e298e7897b89011748c3	amd64	Linux	Alpine 3.12	5.0.0-preview.7	src/runtime-deps/5.0/alpine3.12/amd64/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.47.11.00
sha256:9d6e2381a9907e7c25f9345a1222c80447a1f58a7865e5ecd19c47d9e57a70f2	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.4	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.14.00
sha256:9e2444e290a48bec57fe51f1a0a31ab7829eb7a780d0eb6fd6ddb35bd5e0c211	amd64	Windows	"Windows Server, version 1909"	5.0.0-preview.4	5.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.36.00
sha256:9e5cccdd6cc0afc2d618733468fa8a03e617c69fad45eb6f026c83514f8a5601	amd64	Linux	Ubuntu 20.04	5.0.100-preview.7	src/sdk/5.0/focal/amd64/Dockerfile	dotnet/nightly/sdk	2020-06-29 20.48.22.00
sha256:9edd2c60566d5dff753070c0d54024c58d26c2fcb996839b15b1cac58547178e	amd64	Linux	Debian 10	5.0.0-preview.8	src/aspnet/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/aspnet	2020-08-17 13.37.16.00
sha256:9ee9a3d57636c188c2613ad3d43018948a68248731f3021765365d3ed846aaae	arm32	Linux	Ubuntu 18.04	2.1.18	2.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.08.58.00
sha256:9ef54b0053f77f70e988ae6a870555f54b3e0798935f1c4ccf601af8a6f00d6c	arm32	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 14.10.16.00
sha256:9ef624d3102c3133be54e4b0f14af13cfa22a31b4d8753c36f673c91b1916f08	arm64	Linux	Ubuntu 20.04	5.0.0-preview.7	src/runtime-deps/5.0/focal/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-06-29 20.47.35.00
sha256:9f1f8e5dd7e05df93418bf614730bf4039005390fc65c96b55dc60b9baf3c299	arm64	Linux	Debian 10	5.0.0-preview.8	src/runtime-deps/5.0/buster-slim/arm64v8/Dockerfile	dotnet/nightly/runtime-deps	2020-08-18 13.03.02.00
sha256:9f7f30ebcc71a6d3e41d63bf8cd45e42fb102e47099916a28408ca960752dcf8	arm64	Linux	Alpine 3.11	3.1.4	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 13.08.56.00
sha256:9fa53c4b9d0781e7e07cd7aa3740596f8a887ac3f582714a2bfdd38ef4f40738	arm64	Linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.29.00
sha256:9fb753cf681669ef97042cb221c9a0262083a601de595983b2f042c3976c9e46	amd64	Linux	Ubuntu 20.04	2.1.18	2.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-19 17.38.25.00
sha256:a0070e94535d9b889b32139d4572c9bae75d3631183ddc0c15cbc4469e2a43d5	amd64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.35.39.00
sha256:a0260ab5a071415f7180ba82acc3d52a5cf6cff2d5948e4d6ecb309308248135	amd64	Windows	"Windows Server, version 1909"	2.1.18	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-15 21.36.29.00
sha256:a15a2f852a69f6ff6c57aa27e7159f2b261c47796958879ef0e9d04824fbb390	amd64	windows	"Windows Server, version 1903"	5.0.0	5.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.21.00
sha256:a164777b3303c06e2dc25823f6f4103adb5607b2201f88c066e9748376adb44a	amd64	Linux	Ubuntu 18.04	2.1.17	2.1/aspnet/bionic/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-05-08 21.35.57.00
sha256:a19b1d093e3df502a6598351790aea482bd6c3046d8a9be7a4fd915f9820990d	amd64	Linux	Ubuntu 20.04	3.1.3	3.1/aspnet/focal/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-30 13.52.53.00
sha256:a1d495bcc3ab246b7a64a78baa89e51e20c307502643915a429d48593b14e26f	arm64	Linux	Alpine 3.11	3.1.3	3.1/aspnet/alpine3.11/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 17.57.27.00
sha256:a210fecee9db389ad74f1bcd229853f1bc60b460c880a2321bc7bebdd26497f6	arm32	Linux	Debian 10	3.1.301	src/sdk/3.1/buster/arm32v7/Dockerfile	dotnet/core-nightly/sdk	2020-06-30 00.27.42.00
sha256:a2a73d9fd76e096d257d868e55754c4eb581c1738ecdf448b65386907a6f8ed9	amd64	Linux	Ubuntu 18.04	3.1.5	src/runtime-deps/3.1/bionic/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-30 00.27.43.00
sha256:a3500e13986048273687e3a1527c1de30131be27f306590c756bd1cde04011c2	amd64	Linux	Debian 10	5.0.0-preview.8	src/runtime/5.0/buster-slim/amd64/Dockerfile	dotnet/nightly/runtime	2020-08-18 13.02.23.00
sha256:a3a1801a664b38144bad8025319f5ef4cb3b63988ffd55f1873f152eeefb317b	arm64	Linux	Ubuntu 18.04	3.1.3	3.1/aspnet/bionic/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.36.00
sha256:a407c2bbeed8cc843c5a23dde821943c5622aab248056fb196ab39c1c5679ef7	arm64	linux	Ubuntu 20.04	5.0.0	5.0/aspnet/focal/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.27.00
sha256:a45e6cb403d5c931903dc6d1dbfc8b6a16c07130778133eee53029244f0f5253	amd64	Linux	Alpine 3.11	2.1.19	src/runtime-deps/2.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime-deps	2020-06-29 20.48.04.00
sha256:a5a354881e3ab094f4a64a5c700b2142d56f3b83ed3820ada6e831150e7bdeba	arm32	Linux	Ubuntu 18.04	3.1.5	src/aspnet/3.1/bionic/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-06-29 20.48.42.00
sha256:a5d936cb50371742f09ba8ecb3f78f563b79349d28b6a81dd14709fef0f2329a	amd64	Windows	"Windows Server, version 1903"	5.0.0-preview.4	5.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core-nightly/aspnet	2020-04-29 13.37.09.00
sha256:a5da554a9dedf5f1191cc173352a0110a6bbcbcfd8b16aca3d4e0797c889fa47	arm32	linux	Debian 9	2.1.17	2.1/aspnet/stretch-slim/arm32v7/Dockerfile	dotnet/core-nightly/aspnet	2020-04-22 01.51.11.00
sha256:a7017d19de3d2c9235287f6658c29cddbcefeadf9e5d1e9baa3fe2cf345d2756	amd64	Windows	"Windows Server, version 2004"	5.0.0-preview.7	src/aspnet/5.0/nanoserver-2004/amd64/Dockerfile	dotnet/nightly/aspnet	2020-06-29 20.49.23.00
sha256:a710ebab1658bddc734dc9ab7edba7e296f58d0d14de87ba1c94fbbbec56ddd5	arm64	Linux	Debian 10	3.1.3	3.1/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core-nightly/aspnet	2020-04-28 20.05.44.00
sha256:a732c8128fcefe5b61bb3f2f82b0ad16d6c515280b84ce1682238e8390e7f02c	amd64	Linux	Alpine 3.11	2.1.19	src/runtime/2.1/alpine3.11/amd64/Dockerfile	dotnet/core-nightly/runtime	2020-06-29 20.48.09.00
