Image,Arch,OS,OsVersion,ProductVersion,Dockerfile,Repository,BuildTimestamp,ProductFamily
sha256:60d741253ce978603936ab82ad199050fc414b75fd4992f51f9181ca02572073,arm32,Linux,Debian 10,,samples/aspnetapp/Dockerfile.debian-arm32,dotnet/core/samples,2020-05-19 16:25:51.00,core
sha256:a4b33f35c0bc0ec9290e8e68c586e1eecd44eedfa492a825cbfe8258a0d19b0e,amd64,Windows,"Windows Server, version 1903",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-19 16:25:53.00,core
sha256:966b06800029cb865d74f81bc4fb14a9728f48e8d14b6860bff0028759cdeec0,amd64,Windows,"Windows Server, version 2004",2.1.18,2.1/runtime/nanoserver-2004/amd64/Dockerfile,dotnet/core/runtime,2020-05-27 17:09:59.00,core
sha256:ffa3332151478e3ba5937250629d373ccb733632276fa1393389b8ae5de3904b,amd64,Windows,"Windows Server, version 2004",3.1.4,3.1/runtime/nanoserver-2004/amd64/Dockerfile,dotnet/core/runtime,2020-05-27 17:10:13.00,core
sha256:7ee57f7c07ee64b074ae493744299c4f153e95005bfe463805a585b4336604bb,amd64,Windows,"Windows Server, version 2004",2.1.18,2.1/aspnet/nanoserver-2004/amd64/Dockerfile,dotnet/core/aspnet,2020-05-27 17:10:24.00,core
sha256:1c12caeb6705458d658afdbf0cb04314b7a9c9cf17a9c0667c141f5d1cb8a36c,amd64,Windows,"Windows Server, version 2004",3.1.4,3.1/aspnet/nanoserver-2004/amd64/Dockerfile,dotnet/core/aspnet,2020-05-27 17:10:40.00,core
sha256:8196f73af91923a33aaffcf1db69bd607fb8f073b8dda42be5b617dc9ae525c2,amd64,Windows,"Windows Server, version 2004",5.0.0-preview.4,5.0/runtime/nanoserver-2004/amd64/Dockerfile,dotnet/runtime,2020-05-27 17:12:03.00,core
sha256:a6020a1170f1f69cb209433b04d92392cb8597e16d195b982452654c79bd5352,amd64,Windows,"Windows Server, version 2004",5.0.0-preview.4,5.0/aspnet/nanoserver-2004/amd64/Dockerfile,dotnet/aspnet,2020-05-27 17:12:33.00,core
sha256:a449fd1b5afeafdbeb1fb9b1a41a00e0d3a314aad95f067abf6f0b60208baabd,amd64,Windows,"Windows Server, version 2004",3.1.300,3.1/sdk/nanoserver-2004/amd64/Dockerfile,dotnet/core/sdk,2020-05-27 17:13:31.00,core
sha256:8e64f311192ea609141ca9f0e16252685da573e9ca48ef7faad5628ec0b61d27,amd64,Windows,"Windows Server, version 2004",2.1.806,2.1/sdk/nanoserver-2004/amd64/Dockerfile,dotnet/core/sdk,2020-05-27 17:14:04.00,core
sha256:38a60113465e1e0289bab76de8b00a84cb071584a1ab08679c48f93e07d02f90,amd64,Windows,"Windows Server, version 2004",5.0.100-preview.4,5.0/sdk/nanoserver-2004/amd64/Dockerfile,dotnet/sdk,2020-05-27 17:15:13.00,core
sha256:179e613b42df44f93439888fefb4d7450a7e2b017f164d78c3552c2d95e2c791,amd64,Windows,Windows Server 2019,,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:25.00,core
sha256:a4e979088778b0b6de0353b498239543e10eb6796464e06c0673c03d723af7c9,arm64,Linux,Debian 10,,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:29.00,core
sha256:e6a337183ba44d3766843a9dbfb10837a3453cbea789d41491811bfa0632b1cf,amd64,Windows,"Windows Server, version 1903",,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:30.00,core
sha256:5b0c2a8028004084edcf9a13996a508cf006497869454a4b0402f9280f15c513,amd64,Linux,Debian 10,,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:31.00,core
sha256:ee80f02a5e7cde6bc7fd3b5e6727f42c2bb305aa863648165065438b44bbb8b1,amd64,Windows,"Windows Server, version 1909",,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:31.00,core
sha256:652f26f05d54c4fd6b99687d6f8dd0a2ea897d24546e57973e4d79eefc84627f,amd64,Windows,"Windows Server, version 2004",,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:31.00,core
sha256:0e4d908594f10c94b881cf06b973d8e9a00b2f506b40a31a29d6d83f9965be8f,amd64,Linux,Debian 10,,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:32.00,core
sha256:33bfb9597810f249555483748b937d68bb914ad9aff908beb78f7bec28b13e2d,amd64,Windows,"Windows Server, version 1909",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:36.00,core
sha256:06cf63a6a6b5d5155120241e3402102cd836ba3e642fc58d1f52185aa2d7a708,amd64,Windows,"Windows Server, version 2004",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:36.00,core
sha256:95ca7e962ec16c9e8e128b492c2a71cea7490170cfbcc99aac337d7f6d232b43,arm32,Linux,Debian 10,,samples/dotnetapp/Dockerfile.debian-arm32,dotnet/core/samples,2020-05-28 14:33:36.00,core
sha256:fcbb082f0fcd723a73fd82db3fb5fca0569c1ff17856efd62525352629853229,arm32,Linux,Debian 10,,samples/aspnetapp/Dockerfile.debian-arm32,dotnet/core/samples,2020-05-28 14:33:37.00,core
sha256:74c5a715d1c8857a7ec032168895b8984ac4122118ad1f16e05eec00e551686d,amd64,Windows,"Windows Server, version 1903",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:38.00,core
sha256:bccc8b43c451a9f493e5a57fde78bc6991a978ba7300442f184d708169fbf38b,amd64,Windows,Windows Server 2019,,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:39.00,core
sha256:2c29ba46f13287e30da9c06fedb45c83382f274e414be9bd65cdc03ba23105bd,arm64,Linux,Debian 10,,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-05-28 14:33:42.00,core
sha256:89d115df27702b00fe6ef6f6b80012f967b072fdc548bd0e6e630d3e72111895,amd64,Linux,Debian 9,2.1.18,2.1/runtime-deps/stretch-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:09:22.00,core
sha256:9af1abd4b1cd0ee4a2bfe68af2d82ecf5bacb18a9a60ee8007029db6dd70dfc9,amd64,Linux,Debian 10,3.1.4,3.1/runtime-deps/buster-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:09:27.00,core
sha256:20b70b7d6845abfdbb9312290baf56634911b153a557866b505ab0d54cea5b32,amd64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime-deps/buster-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:09:27.00,core
sha256:20b70b7d6845abfdbb9312290baf56634911b153a557866b505ab0d54cea5b32,amd64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime-deps/buster-slim/amd64/Dockerfile,dotnet/runtime-deps,2020-06-09 04:09:27.00,core
sha256:bb32eb9c2799e11a7e41e7520eac08ffce4188f9b24529f30c5548f1d13d6352,amd64,Linux,Debian 9,2.1.18,2.1/runtime/stretch-slim/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 04:09:32.00,core
sha256:20cf2bd57f72e34874ab21200089a13f42bad53cc62de51a8cd8df1641029583,amd64,Linux,Debian 10,3.1.4,3.1/runtime/buster-slim/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 04:09:35.00,core
sha256:6f9ba6ac1889f50834ea6ba17b62e593ebf3e8157e0368d56fd8a88d4d6f4555,amd64,Linux,Debian 10,3.1.4,3.1/aspnet/buster-slim/amd64/Dockerfile,dotnet/core/aspnet,2020-06-09 04:09:38.00,core
sha256:f569eaff9353853a535713cace9d35bb19efc76eeda5ae2df4c268eda43ae18f,amd64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime/buster-slim/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 04:09:38.00,core
sha256:f569eaff9353853a535713cace9d35bb19efc76eeda5ae2df4c268eda43ae18f,amd64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime/buster-slim/amd64/Dockerfile,dotnet/runtime,2020-06-09 04:09:38.00,core
sha256:fb23e7bfd3c3a62ffa56da25db0e86df0172cd909962dab4a41ab01726affd5e,amd64,Linux,Debian 9,2.1.18,2.1/aspnet/stretch-slim/amd64/Dockerfile,dotnet/core/aspnet,2020-06-09 04:09:40.00,core
sha256:ce620a20ab069e7d4f975e08eef20fd4b879f0d884bfbda4483ef275d4880d6f,arm32,Linux,Debian 9,2.1.18,2.1/runtime-deps/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:09:40.00,core
sha256:fc40b82bb2ead0d93be286719403fd1073c0d45f28419bc6dc75dfcd8020b138,amd64,Linux,Debian 10,5.0.0-preview.4,5.0/aspnet/buster-slim/amd64/Dockerfile,dotnet/aspnet,2020-06-09 04:09:45.00,core
sha256:fc40b82bb2ead0d93be286719403fd1073c0d45f28419bc6dc75dfcd8020b138,amd64,Linux,Debian 10,5.0.0-preview.4,5.0/aspnet/buster-slim/amd64/Dockerfile,dotnet/core/aspnet,2020-06-09 04:09:45.00,core
sha256:160d41e11095ad0576c8aed740a00000d18d4190090475b21b1e479aa7f04695,arm32,Linux,Debian 10,3.1.4,3.1/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:09:48.00,core
sha256:1c43b415419a07efbf4979c112fc15401df81b0aa64b30560bf87ac8eb111d97,arm64,Linux,Debian 10,3.1.4,3.1/runtime-deps/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:09:49.00,core
sha256:ba4e9727d0db4d934edcc9f3013ff60eb6210399a084df7e385ac38ee640b305,arm64,Linux,Debian 10,3.1.300,3.1/sdk/buster/arm64v8/Dockerfile,dotnet/core/sdk,2020-06-09 04:10:04.00,core
sha256:6cd9baf23626d3c2d0bdd033ebe070bd8f570535bf43656ec73c0aa68af2e090,arm32,Linux,Debian 10,5.0.0-preview.4,5.0/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:10:07.00,core
sha256:6cd9baf23626d3c2d0bdd033ebe070bd8f570535bf43656ec73c0aa68af2e090,arm32,Linux,Debian 10,5.0.0-preview.4,5.0/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/runtime-deps,2020-06-09 04:10:07.00,core
sha256:7bbbce64946bf7fabba3ef6db95660a6d1925147fa88f2a9369a7893566280b2,arm32,Linux,Debian 9,2.1.18,2.1/runtime/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-06-09 04:10:08.00,core
sha256:76ec1a98e3a93657d598be1bc125b9b71e3e8d6977591049066cb41a37a1a76a,arm64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime-deps/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-06-09 04:10:08.00,core
sha256:76ec1a98e3a93657d598be1bc125b9b71e3e8d6977591049066cb41a37a1a76a,arm64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime-deps/buster-slim/arm64v8/Dockerfile,dotnet/runtime-deps,2020-06-09 04:10:08.00,core
sha256:c8b39b1de208c82d1f0d997dce3f3f2293b7608e1cbf897effeb7bee1fb54a0e,arm32,Linux,Debian 10,3.1.4,3.1/runtime/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-06-09 04:10:12.00,core
sha256:4adf4289e9dc9f0265e5ae5320148c801721bc4a8ac9b5b4eabb74b1478367e9,arm64,Linux,Debian 10,3.1.4,3.1/runtime/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime,2020-06-09 04:10:12.00,core
sha256:0bba13116ce18382bc0979407869f640269faff1e2f4f99f0618ad6cc15efabb,amd64,Linux,Debian 10,3.1.300,3.1/sdk/buster/amd64/Dockerfile,dotnet/core/sdk,2020-06-09 04:10:12.00,core
sha256:413a83f47d485cb83022ad17b8663794505ae4c285c1e9f01f61032bef43eb3c,amd64,Linux,Debian 10,5.0.100-preview.4,5.0/sdk/buster-slim/amd64/Dockerfile,dotnet/core/sdk,2020-06-09 04:10:15.00,core
sha256:413a83f47d485cb83022ad17b8663794505ae4c285c1e9f01f61032bef43eb3c,amd64,Linux,Debian 10,5.0.100-preview.4,5.0/sdk/buster-slim/amd64/Dockerfile,dotnet/sdk,2020-06-09 04:10:15.00,core
sha256:59eb2ca04779aefe7a26e032fb2d1bc8fd158612a68cb31a9431c4b4a08bd836,arm64,Linux,Debian 10,3.1.4,3.1/aspnet/buster-slim/arm64v8/Dockerfile,dotnet/core/aspnet,2020-06-09 04:10:17.00,core
sha256:e4cfded66763ee55dd85d730ae8db140c94a1879cd4ccdde7af2464f359632f8,arm32,Linux,Debian 10,3.1.300,3.1/sdk/buster/arm32v7/Dockerfile,dotnet/core/sdk,2020-06-09 04:10:18.00,core
sha256:b0d5395f38850822aedcd6a09ac2eca3c7e8e12f9ae01f98d44308d645bc4a2d,arm32,Linux,Debian 10,3.1.4,3.1/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-06-09 04:10:20.00,core
sha256:d77c2d3f5e49f10e614590eb3f804e23e8909f19991410a641544811170f77d5,arm32,Linux,Debian 9,2.1.18,2.1/aspnet/stretch-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-06-09 04:10:23.00,core
sha256:c147d79b3790878f17c02ff965e5c7d0c2e83512b59345b495720fdb856c490f,arm32,Linux,Debian 10,5.0.0-preview.4,5.0/runtime/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime,2020-06-09 04:10:24.00,core
sha256:afec3d80462206bb753cb355b5880559d25d720c15b4aca8fb13353216f3d25c,arm64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime,2020-06-09 04:10:24.00,core
sha256:c147d79b3790878f17c02ff965e5c7d0c2e83512b59345b495720fdb856c490f,arm32,Linux,Debian 10,5.0.0-preview.4,5.0/runtime/buster-slim/arm32v7/Dockerfile,dotnet/runtime,2020-06-09 04:10:24.00,core
sha256:afec3d80462206bb753cb355b5880559d25d720c15b4aca8fb13353216f3d25c,arm64,Linux,Debian 10,5.0.0-preview.4,5.0/runtime/buster-slim/arm64v8/Dockerfile,dotnet/runtime,2020-06-09 04:10:24.00,core
sha256:6fef01edd3e8fb1f6c17f70f0959a4312363082e1c4958613b0f9a14c5f9f5dc,arm32,Linux,Debian 10,5.0.0-preview.4,5.0/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/aspnet,2020-06-09 04:10:36.00,core
sha256:6fef01edd3e8fb1f6c17f70f0959a4312363082e1c4958613b0f9a14c5f9f5dc,arm32,Linux,Debian 10,5.0.0-preview.4,5.0/aspnet/buster-slim/arm32v7/Dockerfile,dotnet/core/aspnet,2020-06-09 04:10:36.00,core
sha256:50de0c2d9780963a05cdaf9a9c8fef52454fe799d922748a288fdfb7d2a00b82,arm64,Linux,Debian 10,5.0.0-preview.4,5.0/aspnet/buster-slim/arm64v8/Dockerfile,dotnet/aspnet,2020-06-09 04:10:38.00,core
sha256:50de0c2d9780963a05cdaf9a9c8fef52454fe799d922748a288fdfb7d2a00b82,arm64,Linux,Debian 10,5.0.0-preview.4,5.0/aspnet/buster-slim/arm64v8/Dockerfile,dotnet/core/aspnet,2020-06-09 04:10:38.00,core
sha256:d6ce8ac1540697c2add1cf72ce322478909713f9c6f68cb7a56778752a1a0bc1,amd64,Linux,Debian 9,2.1.806,2.1/sdk/stretch/amd64/Dockerfile,dotnet/core/sdk,2020-06-09 04:10:54.00,core
sha256:07162a315c92434a7a3e59d95caec33d33d886e512df252b6b0a496fbcfeb4ff,arm32,Linux,Debian 9,2.1.806,2.1/sdk/stretch/arm32v7/Dockerfile,dotnet/core/sdk,2020-06-09 04:11:30.00,core
sha256:19a906e1cf22d54985eb7b131c655609e1ca8d634c4d9a8519c9b6c1e3b8d443,arm64,Linux,Debian 10,5.0.100-preview.4,5.0/sdk/buster-slim/arm64v8/Dockerfile,dotnet/core/sdk,2020-06-09 04:11:38.00,core
sha256:19a906e1cf22d54985eb7b131c655609e1ca8d634c4d9a8519c9b6c1e3b8d443,arm64,Linux,Debian 10,5.0.100-preview.4,5.0/sdk/buster-slim/arm64v8/Dockerfile,dotnet/sdk,2020-06-09 04:11:38.00,core
sha256:402b884d5ca6c3d01e52dfa569384f19b9744acf3cbd7537606f96d18eba1e05,arm32,Linux,Debian 10,5.0.100-preview.4,5.0/sdk/buster-slim/arm32v7/Dockerfile,dotnet/core/sdk,2020-06-09 04:11:46.00,core
sha256:402b884d5ca6c3d01e52dfa569384f19b9744acf3cbd7537606f96d18eba1e05,arm32,Linux,Debian 10,5.0.100-preview.4,5.0/sdk/buster-slim/arm32v7/Dockerfile,dotnet/sdk,2020-06-09 04:11:46.00,core
sha256:397468788293a6c7cebe56475ad6f60fe7680488a9898d994acd6409af80ec9c,amd64,Windows,Windows Server 2019,,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:40.00,core
sha256:a77d1ca7ded7a328c13b5ae6bc27b2c3af10c7168f35ecaa4f605d7c5689949b,amd64,Windows,"Windows Server, version 1909",,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:42.00,core
sha256:186ca82da6498dcf2038c771fa601f0d28f5b0cecf53098fb52fdd618b8b7fe7,amd64,Windows,"Windows Server, version 1903",,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:43.00,core
sha256:d7aee4063212220f410f78db8c2bd0594a636d6dfc7fce764af909303e5ba0ca,amd64,Windows,"Windows Server, version 2004",,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:44.00,core
sha256:856acc925ce0af6491eb38122bbe1f4205faf3674e9a57c7e95552c75d5964b7,arm64,Linux,Debian 10,,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:46.00,core
sha256:a50bb6d7cb08b10a1b8b969ddfadd2aa3f0c6b66cbb44ce2973b6e6457ff0597,amd64,Linux,Debian 10,,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:47.00,core
sha256:accec08ebae1a1c4d3196453db7528df3eba6cf3b34d306a0c6de416977b4166,arm32,Linux,Debian 10,,samples/aspnetapp/Dockerfile.debian-arm32,dotnet/core/samples,2020-06-09 13:17:48.00,core
sha256:46f0da72be978751b74b25523ea5e4f4e1598f08a5ad834cca5152345b9d6d10,arm64,Linux,Debian 10,,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:48.00,core
sha256:8a7435b218e1c41fc2dbeb4b2f26c4aabe79df72b39e3b903caf1828c6ba4858,amd64,Linux,Debian 10,,samples/dotnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:49.00,core
sha256:52c587652c274f34d0ba398ee3283472a4f0fd56e493087aa5bce1accc03f24f,amd64,Windows,Windows Server 2019,,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:50.00,core
sha256:c64698ad757fea63560f6490bd98fc18127733a5ee673826e1e946ac722984c4,amd64,Windows,"Windows Server, version 2004",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:50.00,core
sha256:51b6a087f84922128055167e1023b56d9e592b87148d5625f1c670d432fb8dae,amd64,Windows,"Windows Server, version 1903",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:52.00,core
sha256:e6375f42acb1fbb399add6370c4f4e4c10af64e7ad883d62d10c89941541a4b7,amd64,Windows,"Windows Server, version 1909",,samples/aspnetapp/Dockerfile,dotnet/core/samples,2020-06-09 13:17:52.00,core
sha256:2dd1aea4011531df41bd36f0f03ffda67566eca7e476a50cc9b03d875f09cc81,arm32,Linux,Debian 10,,samples/dotnetapp/Dockerfile.debian-arm32,dotnet/core/samples,2020-06-09 13:17:52.00,core
sha256:3424d0305424e5d5194cbd616d610662829199470a75038a534a7e7e22487d5f,arm32,Linux,Debian 9,2.1.807,2.1/sdk/stretch/arm32v7/Dockerfile,dotnet/core/sdk,2020-06-09 17:28:28.00,core
sha256:f1693b1bf85317b807bbb9eb92a6ef1bd5f4132be0b21227f3df63930b46945e,arm64,Linux,Alpine 3.12,3.1.5,3.1/runtime-deps/alpine3.12/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:37.00,core
sha256:fcb5924a4955107a451426877a0194334273faf5c9261112b105f8d0c11ab3ca,amd64,Linux,Alpine 3.11,2.1.19,2.1/runtime-deps/alpine3.11/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:39.00,core
sha256:63faf2284f1c5da18bb0fe67227f4f8058c7adde9aed77ed38521a4d704d2ff4,amd64,Linux,Alpine 3.11,2.1.19,2.1/runtime/alpine3.11/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:34:44.00,core
sha256:1c3fa63d86b93d0d1e5cf519acfcd0d1e66709cb8e7751ea70a2f4680be0b152,arm64,Linux,Alpine 3.12,3.1.5,3.1/runtime/alpine3.12/arm64v8/Dockerfile,dotnet/core/runtime,2020-06-09 17:34:45.00,core
sha256:f53da5abf5632cdcbc6ab9b8f832367d63a0d44e273739a0449a9917bd5ad469,arm64,Linux,Alpine 3.11,3.1.5,3.1/runtime-deps/alpine3.11/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:45.00,core
sha256:4d14cdba94cf0307c234a692a6fb075b86d672e408c96be21130b4063dda40dd,amd64,Linux,Alpine 3.12,3.1.5,3.1/runtime-deps/alpine3.12/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:48.00,core
sha256:601ae710844e22ebb3d314d305d3c7fb4f1fa2dd4993c019957edb1a8dcd9b28,arm32,Linux,Debian 10,3.1.5,3.1/runtime-deps/buster-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:48.00,core
sha256:d0d654575bb526f7be6184dc79df462477287134ff79b6e86fb48f67e3c32170,arm64,Linux,Alpine 3.12,3.1.5,3.1/aspnet/alpine3.12/arm64v8/Dockerfile,dotnet/core/aspnet,2020-06-09 17:34:52.00,core
sha256:0ab7a4c689c2c4e2a97c60e96bc94603fff88422684a15890286b7a3c6014bd7,arm64,Linux,Alpine 3.11,3.1.5,3.1/runtime/alpine3.11/arm64v8/Dockerfile,dotnet/core/runtime,2020-06-09 17:34:52.00,core
sha256:d926507bea825ccedb84db3a71bddb6dfb81408d69c01a929a4e117c21b0549f,amd64,Linux,Alpine 3.12,3.1.5,3.1/runtime/alpine3.12/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:34:52.00,core
sha256:57610e5761ce221d27ea4f5206f6f9d68d097db9f380ecd2ec91a31ecccb7e3f,arm64,Linux,Debian 10,3.1.5,3.1/runtime-deps/buster-slim/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:52.00,core
sha256:9309ebd19dfb2258b439f7f5260e153077b505b51ab5ac1edb0a08e6711a81ae,amd64,Linux,Alpine 3.11,2.1.19,2.1/aspnet/alpine3.11/amd64/Dockerfile,dotnet/core/aspnet,2020-06-09 17:34:53.00,core
sha256:0316585acd2b3775a9e345cce9de040965aa9dd62ab85a1f82dc4bb25fc1757e,amd64,Linux,Ubuntu 18.04,2.1.19,2.1/runtime-deps/bionic/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:54.00,core
sha256:16747a70cf37aadb7b9f939a05914748278612fe3384a777133a0cb0410539c5,amd64,Linux,Ubuntu 20.04,3.1.5,3.1/runtime-deps/focal/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:54.00,core
sha256:d588757ef83ee074c9476559d48caf811ff6be712d7c5d578f0098c5bda23cff,amd64,Linux,Alpine 3.12,3.1.5,3.1/aspnet/alpine3.12/amd64/Dockerfile,dotnet/core/aspnet,2020-06-09 17:34:56.00,core
sha256:c4c0c4caac12eb14a460e6fa30ae8f7ce326a38a0aa06840bb298e2f9dd031d8,arm32,Linux,Debian 9,2.1.19,2.1/runtime-deps/stretch-slim/arm32v7/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:57.00,core
sha256:209a534ee8aea679b3aab1359a28729192dacef82c597401cffdd557a45002bd,arm64,Linux,Ubuntu 18.04,3.1.5,3.1/runtime-deps/bionic/arm64v8/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:34:57.00,core
sha256:16e8083eaab766e803b646febd66671cde168908ef71fcbb66bd6649f47c0197,arm64,Linux,Alpine 3.11,3.1.5,3.1/aspnet/alpine3.11/arm64v8/Dockerfile,dotnet/core/aspnet,2020-06-09 17:34:58.00,core
sha256:2114e7c78fc01377b6700de6079a97d60d8bae7eca84ec33b1ea1d78bd06ceb0,amd64,Windows,Windows Server 2019,3.1.5,3.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:34:58.00,core
sha256:14de5f7a96b7d3529f69942da83f92d76ee0a43c00dd82f750359541cd5da9f0,amd64,Windows,"Windows Server, version 1909",3.1.5,3.1/runtime/nanoserver-1909/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:35:00.00,core
sha256:2abc921a2501c10f482ab00873f3acf22e09124c4402f7065ec65765d200ed6c,amd64,Linux,Alpine 3.11,3.1.5,3.1/runtime-deps/alpine3.11/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:35:00.00,core
sha256:6d165a2633992870cc8d6291413d0043b3170bcde440bf4e3bfaf0d4ccf4c95f,amd64,Linux,Ubuntu 18.04,3.1.5,3.1/runtime-deps/bionic/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:35:00.00,core
sha256:30508f6e2a6851ba919e06e7726949607c1b7134e14d173004a3ab01ed9ec282,amd64,Linux,Debian 10,3.1.5,3.1/runtime-deps/buster-slim/amd64/Dockerfile,dotnet/core/runtime-deps,2020-06-09 17:35:00.00,core
sha256:d710f9bc816e517cd665bcfabd10b5c6ce7778d07991d712a258f40913b8a7e9,amd64,Windows,Windows Server 2019,2.1.19,2.1/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:35:01.00,core
sha256:977a7ce59d6cd612e463058201bad7309a88f1d86511248c4c0c997f809fcff7,amd64,Windows,"Windows Server, version 2004",2.1.19,2.1/runtime/nanoserver-2004/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:35:01.00,core
sha256:d5391af0fbfaaf23c8c4eb180bc4be5efcb8b1408e8179eeb6c477fc1363fa5a,amd64,Windows,"Windows Server, version 1909",5.0.0-preview.4,5.0/runtime/nanoserver-1909/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:35:01.00,core
sha256:d5391af0fbfaaf23c8c4eb180bc4be5efcb8b1408e8179eeb6c477fc1363fa5a,amd64,Windows,"Windows Server, version 1909",5.0.0-preview.4,5.0/runtime/nanoserver-1909/amd64/Dockerfile,dotnet/runtime,2020-06-09 17:35:01.00,core
sha256:d8039ee7dc545e1e1c53e99b1db45f9d23acb1a29f9a561dab0bea5126a3d9d8,amd64,Windows,"Windows Server, version 1903",2.1.19,2.1/runtime/nanoserver-1903/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:35:02.00,core
sha256:157743e378d5e7bea26ecda245033f4ed4f98f22d395841064e75d423a749247,amd64,Windows,Windows Server 2019,5.0.0-preview.4,5.0/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/core/runtime,2020-06-09 17:35:02.00,core
sha256:157743e378d5e7bea26ecda245033f4ed4f98f22d395841064e75d423a749247,amd64,Windows,Windows Server 2019,5.0.0-preview.4,5.0/runtime/nanoserver-1809/amd64/Dockerfile,dotnet/runtime,2020-06-09 17:35:02.00,core
